Predicted_Sold_Price
790684.2128273395
1088879.1598699668
406996.38689084956
532786.3069299517
595372.8696741951
929862.778182087
501404.4312268901
719642.1299809492
580854.4222191938
392308.2542513547
442146.0311687152
1071734.5939812076
868574.1923407685
899187.0140119698
753506.123397543
488636.72444587585
1019428.0383700936
780372.2733488412
986621.2817875139
681779.0751421353
632192.1063651497
707012.3804204946
509201.38441635214
1179011.355604558
1061874.2468209683
566885.037919467
909509.4590286162
1177472.1923021392
708387.2472774027
571643.0271220471
492316.0389344952
499171.5269345744
1046260.9271117846
879528.2691479272
726430.0445229559
686189.9446988815
585263.448277989
881129.6667668333
770772.24095171
472915.71694411326
379834.4094254438
516893.5894106342
1163832.7981514805
1056661.5974498072
1061613.2821223538
865141.1087806695
626614.8712976724
532083.9826699317
569068.1552368253
544176.4643118234
473192.8172592858
1190802.7788233638
362815.64126566803
800487.0558550523
630721.7186880135
830299.4197343013
787655.8686534977
614857.2482937673
396339.97876265174
1066558.2039588348
599326.1159365465
845543.7523784412
773090.2824685618
609382.2942253381
1091524.578500411
1039227.6191726944
821482.2980435462
711776.480009533
1002782.7596505287
807809.4477854097
857961.8371076148
914031.1028955986
850786.2661849356
933615.7234630422
999107.1130212008
796125.5303954929
735966.8571950459
772472.063802164
639593.0213166833
802936.7476107861
797744.3730263188
636971.5070519114
515963.5321335542
1314170.295851968
602911.3771870619
455217.635339303
480292.1646577945
428263.454990475
1275183.5933368276
1076024.3595212586
1071853.1108530394
1075286.482574665
772373.7368924125
689512.1040267147
570595.3865326896
648507.9695639693
605727.5308544073
534193.6250241882
486355.2678174363
469283.51345135225
487786.4229546561
375684.3746367852
403452.1815372994
1101847.390525783
1109956.2273034214
800786.8082133476
645153.9889355735
540794.0682789824
468822.1799852627
485593.62161616934
1158923.299855804
1000376.1599836403
614264.8638956236
738468.3221336355
677283.0786861571
617908.6954270786
447734.1333994304
1394275.8040767664
1011285.8570904726
804693.2039149215
748290.6395497009
1353909.4468464784
904123.9390028164
638363.3200099879
1144023.3493005997
806493.016554317
713234.3963550801
912824.1892094342
642804.8143799294
638843.6942494705
1256313.9109293234
942754.474558456
898576.7236336839
907121.9408314609
749112.459436494
663779.7134221211
567888.5355579284
479776.9715423635
497045.9398015718
1178991.6642953425
1203523.8410852097
798134.6479322908
829208.5054006436
776422.5926244728
753391.2032486049
628312.2339698102
479419.46866837516
468025.1019011736
1224440.3057709658
1163346.7181964528
1049263.632827382
812978.1364505879
956338.7519350206
843112.804026813
756050.8661348991
631910.1998870856
608769.0882068791
552851.380159061
1099889.6872952236
747760.3752925476
823676.2886121641
603871.9602560769
524405.0545955863
476327.9421278539
721439.1898344863
789748.6615036068
847124.253938218
927304.3281739912
636863.8846702214
441429.5373267129
387231.43720967625
1169595.7190127203
950278.8912077657
686130.8060575632
597643.6898259127
644256.4422750842
590307.5106495796
567382.4190434658
462418.8977697137
1143882.0159617655
923973.822068786
863040.2407840609
626395.8233249856
506521.72496248956
538428.7405823952
963183.8936674366
892303.5914811575
810896.7455416808
626149.6086924978
560566.3559190335
525277.5652949688
543559.2308544908
1016723.4007558997
1131442.5362897438
571782.4030090802
834502.6607285129
653731.120582803
624894.2356917359
483250.3980120073
1178726.343893431
1005097.6202367686
1220061.9183392273
932271.8561846215
910553.8611741549
605799.1290020815
436503.37750199344
892162.4072614772
711941.7667226655
671052.9173716417
473516.71921695676
413996.4710605452
1168436.7290542205
757087.6710649735
541828.6158142769
557355.7186781225
410450.4361500888
1118745.1926449304
1065628.8857042126
792406.6279025058
836301.3581628603
746819.9877016504
1261280.085506803
990557.4690331378
764405.9716599408
793669.3101147036
1216709.0059470104
922151.0109030425
705603.8935651694
930710.8588162684
497316.57958918955
499377.3192672731
346421.4309678624
1297522.8260839214
1175930.9476111445
838147.3905957788
884895.3882618903
570764.5244947437
613549.9687153728
506069.2107831094
449872.20915992814
804489.3100347075
893700.9990102936
855544.0127437843
583178.263540832
738096.0534978106
544544.0316810048
1376273.3762862843
1018819.1280774986
971926.0002449831
920759.1945997213
1012712.3049697038
681619.1140249197
648064.8059711475
618058.1350073807
621636.6805036356
1078030.7615783203
903679.9777100026
962000.7821203752
788467.509241299
743606.0063119982
1110497.6962302702
938651.2535433378
734191.811568135
740441.8745822418
642079.5319023862
670401.4185516984
492430.03035957855
1006900.9703601322
749007.5391849467
606318.5798861494
862000.8579463178
893169.5829086746
537487.0242769798
458623.2154804986
470763.81546864286
953331.017965748
852515.4252458748
522257.59414175333
1015527.2926167034
1188618.911085836
896396.0828339693
899627.505502786
885100.6974127253
619923.5718966903
684512.819898228
499235.8647678275
1188101.7946977394
973065.8111485546
763151.548280305
747818.1645192408
490249.28500170476
521799.5226833004
520634.8273118274
691854.9272098066
536453.4377916863
446939.7625673393
541016.7803947818
1130762.6044442682
1047012.8287735237
826845.3527801458
632633.0730661034
679616.7133424568
548597.2909814535
475467.9594656928
453705.8531093791
1090575.8252761853
1018557.2522429081
986402.525037251
1008999.535117536
527571.6804578117
517853.0037425193
356686.41716239473
943226.0802726264
784490.3801459341
573275.6206497747
582610.1480452901
635738.8974836034
473301.7315890976
1388713.8960760564
938928.6215733789
1026432.6919665002
957925.8050930514
708121.2109182529
487345.73630083475
1219223.6228977386
972916.5495221169
868301.5349919555
799067.5885170394
840097.658734018
503926.4247509195
460289.61455360556
1298543.6883316874
487028.76158447226
694904.6395190571
1083231.517136992
906001.2899933096
791232.9396501041
621490.0503309179
634822.5746841172
587563.9214193248
497647.8650230859
538591.4200969229
443048.37417424354
1049769.2845202638
1046496.1005637478
820763.8498823155
775113.2922348629
592847.255396569
618450.4895707144
485614.32986944483
468787.04722655914
497532.7282951763
414743.1372799888
1130020.5141027495
1118370.9926896004
700513.7008287143
591770.53231034
596864.1323204777
949331.0920898895
806479.4725385386
830908.5910925047
750058.9970792134
771168.8236065524
725794.3082161096
547287.5213273987
1266814.785745436
831583.3150643716
709671.9963586488
1087415.3373231203
894006.5745549812
875522.0954934612
957922.4825193186
1179357.9533382878
1067048.3535262025
733372.9310572193
651651.2098817151
687813.5619532003
540630.7034735255
496317.9357536599
462428.26391127624
485778.6558976619
933802.9577725038
1179672.1695447837
1237105.6188770446
1105232.9035278647
731078.1925809877
891275.4250585693
896929.0111350596
574318.5489908559
512476.3001470137
508166.38336157094
495691.5671747876
995064.4752853484
1384927.4111641296
860858.8572559856
973030.4564976052
838539.9752662074
834803.3516782544
702932.3441150185
726317.3718329038
755823.407307507
798475.9777535675
645051.028926051
494474.5306782429
753987.3338002934
606283.7059651094
421239.0929768433
1363203.439491771
849769.1684108465
976559.1966138105
794495.7612640597
1009308.0152305297
997777.9776146818
803247.4338024182
586405.8995551
1234257.9535749156
826496.5055244082
827474.6714038134
940578.8439555955
705161.5978495509
814650.7360453357
509694.75131649536
413084.6433381364
450639.3205648305
963101.3041902808
851189.856735201
676641.367061336
490500.17173121125
1149913.0476990733
662761.2642327932
698293.8662091665
345893.68755755364
1286709.165615502
781676.8654798883
768037.946738718
687274.4182348228
551912.729936213
1076704.1492198198
509348.4781007746
359403.7672921975
1108604.9800727407
758125.6619690169
514229.913733221
1359308.466237893
1048442.4896293243
832739.0572800677
750295.5181756421
1208325.1175900905
858273.836086525
728889.7130239446
588378.2539537458
505105.1215673555
579575.13718847
537570.7064493577
475785.49676904693
479009.8508817877
472048.9509583242
1116078.940689493
1068788.6550157184
1065744.4766154073
1107785.1777338476
680374.2164509747
1248980.9242506756
993053.8301932926
991123.7900976238
808652.4506117745
702717.095668774
654933.1513360589
636307.0318106579
605131.5167417999
475830.2300443279
1250759.125431807
735616.7673522533
634524.5094444706
716062.0947558454
560254.6102086584
609815.6462146974
613351.2694155088
858589.8183251026
1117664.744380416
1126299.8137093836
816989.1805676529
709696.6524335718
960907.2661095285
620942.5065528746
580353.8164370031
499522.13463474915
538399.9067870216
1094673.164016534
956984.6877304374
878601.179393284
849489.8252361254
843537.6284333888
750810.1327674856
689656.2666204134
720372.3555532588
756877.9865513473
575678.8532022448
617391.2328651792
595480.9493372388
494995.9678410833
1178560.0483085716
784790.8026609254
675816.5740169651
1069250.2212538277
1149264.1199463229
1040277.8779762177
709404.0201838134
697721.4266728067
572175.0078234057
587724.4041673188
1008193.9240820752
1103046.0115740898
898012.8456569064
763853.3946444398
466635.1987854098
1094844.6384326403
1081488.2675412237
600249.1105172234
381382.1965735674
824717.1522115648
805985.5361199196
756293.6270307752
711593.326126801
685881.9353641276
580333.0135629812
553852.2193844604
1169933.0818849197
876062.2453943382
617872.4571737627
558946.5454889641
315205.7826959399
914934.1365936666
1007546.9834613381
635923.7379278267
372000.02925349027
1150251.9202514652
994228.0186370747
663982.824378065
662954.7081317506
643865.6256308883
925796.1820960876
827244.1700413832
521791.30807776813
1368465.4063684337
992072.431384589
624705.2778297992
574055.0297165415
621464.3195443155
674148.1047088988
562002.11943378
381996.4191731508
1067122.5718228729
1216030.0042809322
915054.7842343675
930996.0276745735
672100.061662258
583057.3909553468
1102469.8636037293
775797.2061205949
752261.3984140345
682457.302021452
636683.8540628976
614688.4752106933
657435.25891344
546059.6391059511
438795.583766197
428641.76259404037
1190317.351809821
1060666.6419989872
714566.0323907463
632693.6649413861
584463.1470810942
519484.1654475533
537273.0875616024
457984.5394418057
496669.2891528218
439732.76515320793
1054841.4204929094
1098061.7142062893
686425.0554576945
576062.5396319503
1263630.8092072438
648685.3044130078
455203.1928174036
357989.91656529694
1212293.9172863301
968717.5123039349
967510.9821503524
745762.2822695337
540189.8299278478
534572.8864090361
449918.74534658616
1206184.1364660223
1223018.3234098416
710668.4546342439
584461.4210465841
496212.84599167696
1146176.9580059196
920573.4224269682
669595.4560670969
817028.906415948
564369.8000727656
390134.8565406092
438417.3998210707
987620.827585681
825833.2441947566
685659.9655422596
644844.8222738438
595164.9084756721
631957.9969267825
383704.3581471336
1039992.3163667517
507346.1124637174
1207760.2859909642
746495.4750004952
892557.5904723321
630051.9313810692
641606.0484697035
1484354.2872473705
1126156.8782392205
1039305.5154178096
836253.3449782347
475157.7657625193
542999.8746413849
404743.024997892
989296.9101865537
991084.8775797995
748712.3259902054
714992.4048898739
572837.9473189153
557116.3098902652
531593.048075763
1072130.9345742913
760745.1335648488
605587.6071475417
480741.0920185653
505483.6590880698
397592.6800971468
1013354.830498701
1010595.6785439544
765878.196433972
665312.7055181435
605958.7984706707
493711.9032703866
445136.8005750079
481652.67747523496
828354.9369191924
812466.5419453628
478883.55720441096
1005946.985961574
805966.685126714
519538.69300278585
469786.6989771167
391572.00600824115
1165187.9452689455
1148398.011289419
985414.6351860226
793043.033095311
817883.2908436465
586619.4971376465
572555.3526252301
447316.05649621267
426496.0368617798
1034983.8342590025
1246596.192178948
720949.6325212857
573915.8716648241
581202.3527911141
454434.0776509751
486974.33311996824
1003476.9294522658
679670.4403354084
507076.0640493138
556498.133496049
334818.9163562856
1108767.224807036
925799.329819851
758630.324969887
683193.920230261
424621.7549373398
1128717.3561325609
967378.0687556224
594891.3662427393
612995.4433025056
471563.7261733514
406061.25831718964
718585.2536223578
490766.58386228886
1316945.2467122688
522771.58607862744
463623.5269694747
1130381.4434293436
936998.6502927735
949009.810820816
833745.8436573282
882688.4502365892
843223.5282623786
668459.1012933535
572030.1317065278
500315.7989061767
438966.33091809455
436183.0087444032
436615.2661531532
421436.12901348027
1259647.9501943674
1015858.4871901951
944336.512808359
850160.7862191406
935290.595646752
616866.0758425749
638118.2592532317
510766.4522502388
535652.1535457005
317090.6009269693
895609.5779545497
796030.0952390005
990572.7441227407
990706.4715627793
534968.9738798253
756718.3096892094
732566.8585603501
1018526.2154999005
501542.61815372645
1077529.655483672
730443.028679943
768754.1437671719
860141.32079847
846727.9179720974
680858.3761976189
634326.303012605
500743.7252853961
461399.6427186293
378816.9227563722
1154894.638927084
1062476.6624190737
670943.7425186447
609824.6634080147
592369.7135027418
513213.70543593325
1079794.3101494592
889214.8120834781
935433.270543718
671832.0237765728
559704.6184612771
807145.1199407978
414037.60482810554
1164107.2502881181
727101.1537508724
533306.2471902226
1033088.8893813121
776980.2779801284
654057.4786296195
969522.5786803815
970741.637548066
1078100.62583621
1073763.1782316908
919971.7810066675
709876.4839418425
526652.5086507886
935940.7192951981
918031.1917888524
1230586.3579277021
698308.0235045875
677844.2996238268
530071.8177347133
512581.6240541259
1482634.4751288928
1199152.6972073917
989090.6561842278
1016133.7658619725
920270.7170133083
908287.3853936819
693428.7347926921
759447.1007012508
605838.6005592754
688602.2851111017
558640.6660022374
377459.5605047904
1072076.7051089553
1010071.9162772929
705407.1437954797
622668.1872073393
464651.46231110836
454760.0465080412
530564.0114300972
1127422.9313293665
947353.0382088426
823042.019471839
763377.4325496939
812347.8459337396
606666.0603116903
1009941.8563148814
1339011.1024880859
1217264.4785300307
419211.1034849465
1072265.3698754148
653569.835902997
643973.5746907227
1195264.3603359547
821833.1947937363
602439.2939161558
529387.9388724681
920640.970956589
586688.2692198356
844080.0310788167
881158.4906523706
488086.69607167656
445923.45597352297
439999.5983298189
769398.2576733836
559214.549641853
407683.9636539743
1016310.2430865396
647111.8115969852
623638.7184498324
464337.2887682275
464624.53380348696
634947.8012385214
634532.8732661861
615075.1056692495
513576.3733944276
395570.8004122445
399727.4830474903
1275700.9120964638
539986.123119013
457812.89088580606
451236.28530229547
913375.3535160304
663022.2552088299
510552.1399435332
765363.7330955769
662445.7349177812
732140.2938622903
545639.856343588
481246.59880708373
410784.0281592506
378036.3902844481
1060586.402814116
1309704.5348693589
1092445.6374824434
726253.2432943009
456225.29569027066
636132.3046018826
451526.9750366354
458363.8183447132
1130664.7043511958
814090.8004177931
870167.0897213246
667433.3035215841
566219.5413136407
1063126.289722857
775659.6641597495
849233.2415142367
578173.2598565086
691279.296223446
490583.7620718773
441587.52197739604
631692.8270531676
730725.3357034839
691090.0802690559
579629.068804358
833842.2111813913
731254.3354818581
1010270.5518673578
1026973.8043512525
670843.8937118794
1050270.79473624
1019641.8954560951
740901.0839787781
741201.3078104382
660418.6633623024
652206.936788587
447885.71653370705
476780.5916816284
1191854.168644891
751104.5645058312
555890.5479150637
481112.95124928025
484025.43380634056
536113.8473835549
531946.4534662459
468178.7802300794
848550.8317632795
949241.720917731
1096239.1410950718
935225.2917637117
689166.3822191567
614782.9250198303
701826.428976882
671751.7778737608
572152.5542887631
579874.1965542673
903517.481652399
831238.8640025454
768514.1007175955
1068510.3503396402
1121916.5172222692
670764.0529606318
763795.4731644059
1144648.1503429238
741802.2727901349
541301.5411696663
542481.255063241
354870.3870987466
1224345.731975184
1184537.68390321
992643.4106328663
823721.0951738821
